order_id,order_item_id,customer_key,product_key,seller_key,purchase_date_key,shipping_limit_date_key,order_status,price,freight_value,item_total_value,item_count,order_purchase_timestamp,shipping_limit_date,load_batch_id,record_inserted_at
0392da48d173776fc37d98de1a253370,1,37937,9648,1007,20180521,20180523,delivered,109.9,8.53,118.43,1,2018-05-21 11:08:43,2018-05-23 13:38:43,FULL_LOAD_001,2026-05-23 17:52:26.680184
039330ccdc3eeb07d44541457391fcae,1,48767,2828,796,20171020,20171030,delivered,139.0,17.41,156.41,1,2017-10-20 16:51:47,2017-10-30 03:49:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
039330ccdc3eeb07d44541457391fcae,2,48767,2828,796,20171020,20171030,delivered,139.0,17.41,156.41,1,2017-10-20 16:51:47,2017-10-30 03:49:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
0393dfaf21e966fdadf698bd0856ecc3,1,46471,18330,2242,20171208,20171214,delivered,1149.65,22.8,1172.45,1,2017-12-08 10:49:38,2017-12-14 10:50:04,FULL_LOAD_001,2026-05-23 17:52:26.680184
039450cd44c5b6c68f8d2bada4eb315f,1,88990,27316,2494,20180122,20180126,delivered,107.0,17.46,124.46000000000001,1,2018-01-22 19:04:11,2018-01-26 19:14:35,FULL_LOAD_001,2026-05-23 17:52:26.680184
0394e320572c0048e41267320a28270e,1,73957,4178,1254,20170503,20170510,delivered,116.0,25.3,141.3,1,2017-05-03 11:58:43,2017-05-10 06:35:24,FULL_LOAD_001,2026-05-23 17:52:26.680184
03952349aca310eeba691019501388de,1,42891,24460,284,20170829,20170918,delivered,84.9,17.84,102.74000000000001,1,2017-08-29 20:46:02,2017-09-18 02:35:53,FULL_LOAD_001,2026-05-23 17:52:26.680184
03953c6f8f398530d8847bf6000ffa78,1,78446,11493,2618,20180517,20180523,delivered,127.0,17.8,144.8,1,2018-05-17 16:37:42,2018-05-23 00:31:14,FULL_LOAD_001,2026-05-23 17:52:26.680184
0396488303af9f0a78feb9ffa7e48949,1,18467,11111,295,20180719,20180730,delivered,129.9,47.21,177.11,1,2018-07-19 08:11:02,2018-07-30 04:55:24,FULL_LOAD_001,2026-05-23 17:52:26.680184
039681a3b797611f717a3232e87f60ef,1,59027,3961,381,20171201,20171207,delivered,66.5,18.71,85.21000000000001,1,2017-12-01 09:10:28,2017-12-07 09:30:57,FULL_LOAD_001,2026-05-23 17:52:26.680184
039749cde6a67a679fa5602f776cefa4,1,7358,9939,1874,20170627,20170703,delivered,159.9,14.14,174.04000000000002,1,2017-06-27 18:44:31,2017-07-03 19:05:11,FULL_LOAD_001,2026-05-23 17:52:26.680184
03976e284ff273b3e5fda450030f32c1,1,42164,31319,381,20170904,20170911,delivered,54.9,13.4,68.3,1,2017-09-04 14:25:41,2017-09-11 14:43:50,FULL_LOAD_001,2026-05-23 17:52:26.680184
0397de68fce44f5cdd948f2a5e83862b,1,91811,30969,2918,20180815,20180817,delivered,220.0,38.67,258.67,1,2018-08-15 17:44:29,2018-08-17 17:55:15,FULL_LOAD_001,2026-05-23 17:52:26.680184
039ab3369f399f5a3ac25e99435a8251,1,42595,22493,798,20180621,20180626,delivered,39.0,50.99,89.99000000000001,1,2018-06-21 00:30:40,2018-06-26 02:58:52,FULL_LOAD_001,2026-05-23 17:52:26.680184
039bf70a4c27073ca9d7a4e509b42dc1,1,87454,20618,820,20170623,20170629,delivered,49.0,11.73,60.730000000000004,1,2017-06-23 17:47:51,2017-06-29 18:03:45,FULL_LOAD_001,2026-05-23 17:52:26.680184
039d7fb9ace69aed37b1baf88ff01cb0,1,64751,1843,602,20180323,20180403,delivered,339.9,27.67,367.57,1,2018-03-23 14:01:48,2018-04-03 14:15:45,FULL_LOAD_001,2026-05-23 17:52:26.680184
039df018e03e7c5db83bace2fa6af002,1,94313,17230,1671,20180516,20180523,delivered,99.0,8.46,107.46000000000001,1,2018-05-16 10:33:18,2018-05-23 04:31:12,FULL_LOAD_001,2026-05-23 17:52:26.680184
039dffcfcd2b5404d42beff4bbeff110,1,89502,19323,2208,20170524,20170531,delivered,99.99,11.9,111.89,1,2017-05-24 08:13:54,2017-05-31 08:22:28,FULL_LOAD_001,2026-05-23 17:52:26.680184
039ec885e36627ae6353cfd42a41c5da,1,92702,3813,1549,20180222,20180228,delivered,100.0,25.25,125.25,1,2018-02-22 12:45:26,2018-02-28 12:55:51,FULL_LOAD_001,2026-05-23 17:52:26.680184
039f61edec89c6f0edf8dd1a0bdea1fe,1,23823,14613,3027,20171124,20171130,delivered,288.92,27.3,316.22,1,2017-11-24 16:08:38,2017-11-30 19:59:31,FULL_LOAD_001,2026-05-23 17:52:26.680184
039fc6a7aa5527e4cf6ed3c3eca00c15,1,76840,9216,1874,20180102,20180108,delivered,29.9,8.11,38.01,1,2018-01-02 13:40:05,2018-01-08 13:52:24,FULL_LOAD_001,2026-05-23 17:52:26.680184
039fcd445ffe2e560443c34326f2b764,1,67134,20572,798,20180603,20180611,delivered,78.0,23.05,101.05,1,2018-06-03 12:06:15,2018-06-11 12:30:27,FULL_LOAD_001,2026-05-23 17:52:26.680184
039ff75de38e514eaa8ffb2618d5227e,1,71304,27480,865,20180103,20180116,delivered,69.9,14.22,84.12,1,2018-01-03 08:46:55,2018-01-16 08:57:24,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a0133b4a72f7ca0affd3ecbc9b43f4,1,2055,20549,1731,20180121,20180126,delivered,139.0,14.58,153.58,1,2018-01-21 16:29:15,2018-01-26 13:53:35,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a0133b4a72f7ca0affd3ecbc9b43f4,2,2055,20549,1731,20180121,20180126,delivered,139.0,14.58,153.58,1,2018-01-21 16:29:15,2018-01-26 13:53:35,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a038679f94b33ae1fe8503c4e30203,1,37878,13721,2485,20171117,20171123,delivered,28.69,12.69,41.38,1,2017-11-17 19:49:49,2017-11-23 20:31:23,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a09960f3b0d2b2565271fec21a8c94,1,36516,22915,1846,20171228,20180104,delivered,159.0,13.67,172.67,1,2017-12-28 11:45:47,2018-01-04 12:31:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a0b96d81d76a3214b7b49ec31e6eb7,1,97881,16093,288,20180612,20180619,delivered,13.49,18.23,31.72,1,2018-06-12 16:16:57,2018-06-19 02:31:14,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a10721769c7d8f2fefab105e64fbef,1,82655,1556,2208,20170811,20170817,delivered,118.99,17.08,136.07,1,2017-08-11 14:11:42,2017-08-17 14:25:14,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a11ed94a7381584b86c4968625207b,1,63421,19776,2006,20171221,20171228,delivered,129.99,25.75,155.74,1,2017-12-21 15:46:46,2017-12-28 15:55:32,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a18d20c8d8ed81a44b9dff494ff86c,1,87434,32778,2414,20170817,20170823,delivered,69.9,17.74,87.64,1,2017-08-17 20:28:13,2017-08-23 21:05:13,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a312126d4985217afef2625df60af4,1,58852,11943,2603,20180410,20180417,delivered,1890.0,73.14,1963.14,1,2018-04-10 19:02:15,2018-04-17 17:50:18,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a3628434dd670dd5b9896337451c86,1,786,9229,1496,20170720,20170726,delivered,179.9,17.02,196.92000000000002,1,2017-07-20 19:26:06,2017-07-26 19:35:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a3628434dd670dd5b9896337451c86,2,786,9229,1496,20170720,20170726,delivered,179.9,17.02,196.92000000000002,1,2017-07-20 19:26:06,2017-07-26 19:35:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a479456d2571485ebce285eef65f61,1,90040,12305,1514,20170303,20170320,delivered,114.9,14.97,129.87,1,2017-03-03 20:07:07,2017-03-20 04:23:24,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a4aaab0b783a1be23b30e360c067d4,1,83713,18800,427,20171108,20171114,delivered,75.9,25.81,101.71000000000001,1,2017-11-08 19:03:48,2017-11-14 19:15:39,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a4e2b0555e9decc299d5f094056892,1,94847,15669,2464,20180515,20180521,delivered,69.9,10.21,80.11000000000001,1,2018-05-15 08:57:40,2018-05-21 09:14:42,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a54d3b0f15ac01bad656997420d3bb,1,44108,26160,280,20180528,20180605,delivered,65.0,16.42,81.42,1,2018-05-28 19:15:19,2018-06-05 02:31:53,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a579c0699b16c6fc6d5db022a6e85a,1,42392,19905,2956,20171130,20171206,delivered,299.99,14.93,314.92,1,2017-11-30 19:56:14,2017-12-06 20:10:39,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a77816f8b67ef237ecca2c772c4851,1,47981,17462,895,20180530,20180611,delivered,89.9,19.6,109.5,1,2018-05-30 21:48:24,2018-06-11 04:30:57,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a85a6adb776ffefc4a8d7f845b10a4,1,14755,32468,1466,20180612,20180615,delivered,49.9,23.5,73.4,1,2018-06-12 00:41:26,2018-06-15 11:00:45,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a8aa5d0860898d421c46247011c686,1,55428,12417,2716,20170531,20170606,canceled,314.99,18.91,333.90000000000003,1,2017-05-31 19:02:28,2017-06-06 19:15:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03a9581b10792275c52316cbbca5810f,1,18015,9305,1782,20171013,20171019,delivered,40.0,15.1,55.1,1,2017-10-13 12:04:44,2017-10-19 13:14:50,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ab852861cd75d0a9225c92a3354a3a,1,2172,23974,798,20171210,20171214,delivered,115.0,8.06,123.06,1,2017-12-10 10:03:25,2017-12-14 10:10:25,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba4d94f2bd838c0bb55be9d13b0f6,1,16723,18169,1874,20171224,20171229,delivered,184.9,14.41,199.31,1,2017-12-24 20:14:44,2017-12-29 20:26:42,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,1,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,2,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,3,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,4,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,5,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03aba68b07658f28f29612641f08d4ba,6,72183,15673,902,20180808,20180815,delivered,170.0,30.44,200.44,1,2018-08-08 14:27:15,2018-08-15 08:50:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03abe0f86b91213bd62793ca180b232d,1,80161,19361,798,20180709,20180711,delivered,55.0,37.3,92.3,1,2018-07-09 22:03:53,2018-07-11 22:15:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ad48120321b06697272dfa53deff2b,1,77451,10073,2379,20180822,20180831,delivered,69.9,21.13,91.03,1,2018-08-22 17:42:09,2018-08-31 17:55:18,FULL_LOAD_001,2026-05-23 17:52:26.680184
03af220bbd928b7dac065e6febed1c5e,1,70478,21266,295,20180219,20180225,delivered,124.9,18.12,143.02,1,2018-02-19 22:08:23,2018-02-25 23:07:33,FULL_LOAD_001,2026-05-23 17:52:26.680184
03af60619b8abd880dd136ed837be800,1,18788,27750,1570,20180319,20180323,delivered,59.89,15.3,75.19,1,2018-03-19 16:49:08,2018-03-23 17:09:46,FULL_LOAD_001,2026-05-23 17:52:26.680184
03afb3c10af52ddfa3c33b9881bf43f8,1,69002,32210,1183,20171207,20171219,delivered,112.99,18.51,131.5,1,2017-12-07 16:41:50,2017-12-19 16:51:57,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b0f1587efe1abafd2dfd0e900b1eb2,1,12798,30891,2268,20180603,20180611,delivered,125.9,23.46,149.36,1,2018-06-03 15:09:10,2018-06-11 15:30:16,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b2144a8822e91cc05da7907f21ea1f,1,80502,19961,2462,20171217,20171221,delivered,139.9,22.85,162.75,1,2017-12-17 16:37:32,2017-12-21 17:34:32,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b218d39c422c250f389120c531b61f,1,14863,29132,524,20170114,20170118,delivered,38.5,11.74,50.24,1,2017-01-14 14:20:01,2017-01-18 14:20:01,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b31f549c27d03bed25fc42ddb46138,1,64695,24335,766,20180612,20180614,delivered,1999.0,46.47,2045.47,1,2018-06-12 10:17:58,2018-06-14 10:30:51,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b566bccfbc64cf92b82db663a243f8,1,9449,14346,1414,20171031,20171110,delivered,84.99,27.13,112.11999999999999,1,2017-10-31 19:19:12,2017-11-10 02:26:55,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b5a8a7f871d2a792f7af458fe13b4a,1,35714,9662,2464,20180610,20180612,delivered,79.9,23.14,103.04,1,2018-06-10 21:37:36,2018-06-12 21:51:55,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b5e0da68374e8ac08cd539d0559cfe,1,1925,16752,2636,20180402,20180409,delivered,18.0,17.06,35.06,1,2018-04-02 20:53:01,2018-04-09 05:28:23,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b5e0da68374e8ac08cd539d0559cfe,2,1925,16752,2636,20180402,20180409,delivered,18.0,17.06,35.06,1,2018-04-02 20:53:01,2018-04-09 05:28:23,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b5ec589ff32d3dac9dd2f9f06496d6,1,18777,12952,2585,20170527,20170601,delivered,101.0,42.86,143.86,1,2017-05-27 12:16:38,2017-06-01 12:32:51,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b70c61372aebf257ccfacc6ca0aa58,1,14060,2364,766,20180513,20180517,delivered,858.9,17.92,876.8199999999999,1,2018-05-13 15:50:44,2018-05-17 16:13:47,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b769c4844b71608c388fcf6f4287d4,1,53899,14111,288,20171120,20171124,delivered,36.49,9.27,45.760000000000005,1,2017-11-20 20:21:13,2017-11-24 20:31:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b89e8b0ef3ba18cc903dbaa7aff107,1,99311,9554,1738,20180708,20180710,delivered,28.9,18.3,47.2,1,2018-07-08 20:33:28,2018-07-10 20:45:12,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b8df6ce0954c5df5e83e0a6caaf5ee,1,35498,28954,2210,20180210,20180222,delivered,270.0,16.64,286.64,1,2018-02-10 19:15:54,2018-02-22 18:28:11,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b936f126145f2bb36600400aedb13a,1,89244,23935,2211,20180218,20180222,delivered,10.99,15.1,26.09,1,2018-02-18 08:42:06,2018-02-22 09:46:25,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b93d42401e436cb00a2dd82a3975f7,1,37344,8241,2511,20170622,20170704,delivered,34.9,16.6,51.5,1,2017-06-22 17:01:40,2017-07-04 17:10:14,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b9c1e9a4406645c06dde26f4a704e9,1,35887,27298,798,20170227,20170306,delivered,69.0,24.97,93.97,1,2017-02-27 09:27:13,2017-03-06 09:41:57,FULL_LOAD_001,2026-05-23 17:52:26.680184
03b9f7dff4b5e742b0593472f28ee9b0,1,22627,8795,502,20180725,20180727,delivered,44.5,19.5,64.0,1,2018-07-25 11:32:31,2018-07-27 11:45:14,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba1ceb961947c4c2945964f28cb9ed,1,71046,10026,375,20170518,20170524,delivered,49.9,14.1,64.0,1,2017-05-18 06:54:10,2017-05-24 07:05:10,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba490d83feaba677aede829ff79db1,1,74940,12209,632,20180427,20180509,delivered,39.99,12.76,52.75,1,2018-04-27 19:20:45,2018-05-09 19:31:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba7e127b7a5243620b6c62c740d722,1,21269,26215,2198,20180223,20180301,delivered,69.9,34.29,104.19,1,2018-02-23 20:41:46,2018-03-01 20:50:32,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba7e127b7a5243620b6c62c740d722,2,21269,26215,2198,20180223,20180301,delivered,69.9,34.29,104.19,1,2018-02-23 20:41:46,2018-03-01 20:50:32,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba8f07686d0661b011f3701eab3edd,1,23420,21158,524,20170606,20170612,delivered,39.99,19.59,59.58,1,2017-06-06 22:03:39,2017-06-12 22:15:13,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba8f07686d0661b011f3701eab3edd,2,23420,21158,524,20170606,20170612,delivered,39.99,19.59,59.58,1,2017-06-06 22:03:39,2017-06-12 22:15:13,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ba96e3cd1a918f1e0126c93dd93bb5,1,14713,30831,2040,20171129,20171205,delivered,49.77,7.78,57.550000000000004,1,2017-11-29 21:40:21,2017-12-05 21:56:50,FULL_LOAD_001,2026-05-23 17:52:26.680184
03bb0baa2f30152130d3d5df8e44507e,1,32166,8645,1403,20180701,20180704,delivered,379.9,69.01,448.90999999999997,1,2018-07-01 09:05:17,2018-07-04 09:15:11,FULL_LOAD_001,2026-05-23 17:52:26.680184
03bd6f7b95588e476cdef4abb2cfdd0d,1,3649,31600,1049,20180731,20180802,delivered,48.9,9.09,57.989999999999995,1,2018-07-31 11:00:08,2018-08-02 11:10:21,FULL_LOAD_001,2026-05-23 17:52:26.680184
03be2f620301ed720f761e04f00270d4,1,13422,11493,243,20180609,20180615,delivered,144.0,14.37,158.37,1,2018-06-09 12:20:13,2018-06-15 12:35:12,FULL_LOAD_001,2026-05-23 17:52:26.680184
03bf6a245a6dfdc3cea6bb75ae4fa3d7,1,6470,21072,243,20180319,20180323,delivered,467.0,21.15,488.15,1,2018-03-19 10:27:42,2018-03-23 11:30:57,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c14c8290a74e1b205057282a26c63c,1,73535,32174,1183,20180124,20180208,delivered,156.99,23.68,180.67000000000002,1,2018-01-24 16:00:25,2018-02-08 02:58:47,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c16ffcf7b8792fa870d8cd7abc4b7f,1,98613,22972,1857,20180425,20180502,delivered,63.99,11.15,75.14,1,2018-04-25 14:57:23,2018-05-02 15:12:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c16ffcf7b8792fa870d8cd7abc4b7f,2,98613,22972,1857,20180425,20180502,delivered,63.99,11.15,75.14,1,2018-04-25 14:57:23,2018-05-02 15:12:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c1d25d82f404ea1fdfae8eb0b4c314,1,26598,12831,1991,20180122,20180126,delivered,99.9,17.14,117.04,1,2018-01-22 10:28:04,2018-01-26 14:16:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c1fddd11851ddf712a2c28bd3df54a,1,8742,12501,85,20180121,20180126,delivered,65.5,12.8,78.3,1,2018-01-21 00:23:44,2018-01-26 09:13:31,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c6017ed63622d5a2ddd03fd0b1fee7,1,17869,24695,1935,20180215,20180221,delivered,65.0,16.21,81.21000000000001,1,2018-02-15 18:57:58,2018-02-21 18:10:31,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c6fd082fce47bdd5e0dc1f81a9626f,1,64042,26109,1112,20180512,20180516,delivered,79.9,18.44,98.34,1,2018-05-12 20:50:47,2018-05-16 21:15:55,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c765107c8fc34c68a82bbd6c686856,1,66915,5031,1110,20170409,20170413,delivered,112.0,14.95,126.95,1,2017-04-09 20:15:45,2017-04-13 20:25:10,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c7acb8cfb3a3567a70fee4a1e2f82d,1,25800,12970,2107,20180328,20180405,delivered,179.49,16.14,195.63,1,2018-03-28 16:57:56,2018-04-05 03:27:00,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c7d8b2c13e98ae77a8167d1a8be2bf,1,75174,13136,2851,20180118,20180124,delivered,349.9,16.95,366.84999999999997,1,2018-01-18 19:34:36,2018-01-24 19:53:13,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c810bce9d261d4d0447b895189dc16,1,93633,4582,1055,20180304,20180309,delivered,47.5,20.84,68.34,1,2018-03-04 20:36:53,2018-03-09 20:30:52,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c83b31dbc387f83f1b5579b53182fb,1,11965,2135,902,20180106,20180115,delivered,599.0,73.41,672.41,1,2018-01-06 16:00:58,2018-01-15 07:26:47,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c8468d3001db38cadd59ac670341cc,1,88075,3852,725,20180722,20180726,delivered,24.53,15.27,39.8,1,2018-07-22 16:21:23,2018-07-26 04:25:19,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c939fd7fd3b38f8485a0f95798f1f6,1,17641,6965,1145,20180225,20180302,delivered,26.0,16.11,42.11,1,2018-02-25 21:01:08,2018-03-02 09:35:46,FULL_LOAD_001,2026-05-23 17:52:26.680184
03c968d10d8c63bd2388245d02579fde,1,19508,20445,1251,20170524,20170530,delivered,129.99,31.66,161.65,1,2017-05-24 18:48:37,2017-05-30 19:03:12,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,1,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,2,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,3,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,4,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,5,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,6,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,7,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03caa2c082116e1d31e67e9ae3700499,8,6196,25621,1880,20170929,20171006,delivered,1680.0,28.01,1708.01,1,2017-09-29 15:24:52,2017-10-06 15:28:20,FULL_LOAD_001,2026-05-23 17:52:26.680184
03cd43eb7c373b23a0b55c1c8f76c861,1,65210,22721,550,20180628,20180702,delivered,132.2,19.03,151.23,1,2018-06-28 10:17:16,2018-07-02 10:31:10,FULL_LOAD_001,2026-05-23 17:52:26.680184
03cdb68275d2470616d79840dd83e1a2,1,55402,1222,2208,20170412,20170419,delivered,219.99,33.14,253.13,1,2017-04-12 07:22:33,2017-04-19 02:42:33,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ce210a1614bb5a5bd3f4e3296840a1,1,69925,4780,2341,20180122,20180126,delivered,499.0,59.16,558.16,1,2018-01-22 18:06:21,2018-01-26 18:16:51,FULL_LOAD_001,2026-05-23 17:52:26.680184
03ceacbc3d61dcaeade2b6b1ccc5fcfa,1,5590,31550,2346,20170821,20170827,delivered,69.9,11.99,81.89,1,2017-08-21 21:02:32,2017-08-27 21:15:15,FULL_LOAD_001,2026-05-23 17:52:26.680184
03cf8d977a18ea1308ec10c0f7de2f4e,1,90053,1456,2187,20170418,20170426,delivered,169.99,16.4,186.39000000000001,1,2017-04-18 21:05:55,2017-04-26 21:10:10,FULL_LOAD_001,2026-05-23 17:52:26.680184
03cfff56e65677083384243927b9915f,1,72886,15025,558,20170210,20170214,delivered,229.9,15.78,245.68,1,2017-02-10 20:21:46,2017-02-14 20:21:46,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d08548bb620e09cd4821b96f12a1e6,1,58929,24152,333,20180620,20180622,delivered,13.65,19.04,32.69,1,2018-06-20 20:10:06,2018-06-22 20:31:31,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d0e68d9f396f3c4e69dbbb0abc3564,1,74124,1777,367,20180124,20180131,delivered,46.9,14.1,61.0,1,2018-01-24 09:22:03,2018-01-31 02:58:15,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d11bececb87dec8b11f5bd6fa62472,1,51775,29710,2600,20180713,20180719,delivered,119.9,23.12,143.02,1,2018-07-13 08:23:59,2018-07-19 08:44:07,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d3db2eb72705d4b4dd30987cf610f8,1,91553,24354,2803,20180409,20180416,delivered,135.9,21.88,157.78,1,2018-04-09 22:18:02,2018-04-16 00:15:47,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d409e5b5b19ae88c43b41b503fdc5f,1,14464,388,2033,20170904,20170914,delivered,23.9,9.34,33.239999999999995,1,2017-09-04 16:49:14,2017-09-14 02:55:29,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d5b9a74ff46435640f8bd737ac2237,1,86424,25040,2990,20171204,20171208,delivered,110.0,36.43,146.43,1,2017-12-04 20:55:31,2017-12-08 21:14:17,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d61f050de69049f4153f164c6f78b5,1,15188,11529,139,20180712,20180723,delivered,276.99,14.6,291.59000000000003,1,2018-07-12 21:38:13,2018-07-23 08:44:05,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d631cfa59f71c4a9cd31a6bb7467fe,1,76011,8725,1728,20180604,20180615,delivered,364.98,39.24,404.22,1,2018-06-04 11:01:31,2018-06-15 11:49:52,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d6e874e44c091359a3ad62f2bec233,1,33761,1493,1158,20180502,20180510,delivered,57.49,11.15,68.64,1,2018-05-02 13:42:27,2018-05-10 03:12:07,FULL_LOAD_001,2026-05-23 17:52:26.680184
03d7dd4730b71e0a310c9b30431c1961,1,51924,25654,1133,20180530,20180607,shipped,119.3,18.67,137.97,1,2018-05-30 19:42:15,2018-06-07 19:55:16,FULL_LOAD_001,2026-05-23 17:52:26.680184
